Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[37.049],[27.598999],[0.70000005],[0.],[1.12],[4.6062646],[10.9613],18.337783333333334,12.04516264728236,2013-02-05
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[37.3964],[27.9464],[0.6],[0.],[0.97999996],[4.1790605],[9.8428],15.773266666666666,11.719811606528854,2013-02-05
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[36.0365],[26.4965],[0.6],[0.],[0.97999996],[4.1790605],[9.8428],15.1082,13.073599956608065,2013-02-05
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[36.1049],[26.7449],[0.7],[0.],[0.97999996],[5.524982],[12.750899],23.95535,12.892260685454469,2013-02-05
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[37.6754],[28.0454],[0.5],[0.],[0.90999997],[3.9067528],[11.184999],30.12773333333333,11.751823150691262,2013-02-05
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[33.935],[24.575],[0.7],[0.],[0.97999996],[5.524982],[12.750899],45.8426,15.919448161024832,2013-02-05
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[37.6637],[27.943699],[0.3],[0.],[0.84],[4.8030424],[12.079801],34.86676666666666,11.885539918458225,2013-02-05
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[37.7267],[28.0067],[0.3],[0.],[0.84],[4.474],[12.079801],48.877433333333336,12.177184568392615,2013-02-05
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[37.7897],[27.9797],[0.3],[0.],[0.84],[4.474],[12.079801],30.964499999999997,11.792463506347918,2013-02-05
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[37.6727],[27.9527],[0.3],[0.],[0.84],[4.474],[12.079801],10.15355,11.65735230379041,2013-02-05
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[37.6142],[27.8942],[0.1],[0.],[0.77],[4.906124],[10.0665],13.86005,11.691123080172469,2013-02-05
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[37.5008],[27.8708],[0.1],[0.],[0.77],[4.906124],[10.0665],12.785766666666666,11.707146080381428,2013-02-05
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[37.1687],[27.6287],[0.1],[0.],[0.77],[4.906124],[10.0665],14.827083333333333,11.922261494772394,2013-02-05
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[37.8797],[27.8897],[0.1],[0.],[0.77],[4.906124],[10.0665],18.154666666666667,11.715072531773307,2013-02-05
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[46.1966],[26.7566],[0.],[0.],[0.],[7.6973605],[19.6856],17.282500000000002,12.733244113737154,2012-02-28
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[46.0283],[26.8583],[0.],[0.],[0.],[8.0656185],[19.9093],17.204633333333334,12.63238777739601,2012-02-28
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[46.4216],[27.4316],[0.],[0.],[0.],[8.0656185],[19.9093],24.057333333333336,12.144497138661198,2012-02-28
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[46.0751],[26.9051],[0.],[0.],[0.],[8.565111],[20.3567],22.594266666666666,12.62348928962434,2012-02-28
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[45.0959],[25.9259],[0.],[0.],[0.],[9.309791],[21.9226],13.800083333333333,13.60228889349488,2012-02-28
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[46.5503],[27.1103],[0.],[0.],[0.],[9.309791],[21.9226],20.875966666666667,12.413405992345973,2012-02-28
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[45.645798],[25.9358],[0.],[0.],[0.],[9.827536],[23.2648],17.133216666666666,13.605756909548521,2012-02-28
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[45.3308],[25.8908],[0.],[0.],[0.],[9.827536],[23.2648],16.380366666666667,13.653310731343721,2012-02-28
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[42.6128],[22.452799],[0.],[0.],[0.],[14.588602],[32.8839],32.489133333333335,19.35396795446555,2012-02-28
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[43.984398],[24.8144],[0.],[0.],[0.],[15.5113],[34.8972],38.85316666666667,15.286924078576858,2012-02-28
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[44.1338],[23.9738],[0.],[0.],[0.],[15.5113],[34.8972],14.838283333333333,16.264974374184597,2012-02-28
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[44.9204],[25.0304],[0.],[0.],[0.],[15.5113],[34.8972],27.09345,14.801874446549812,2012-02-28
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[43.5983],[23.7083],[0.],[0.],[0.],[15.5113],[34.8972],23.512816666666666,16.765109926066142,2012-02-28
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[46.7933],[26.813301],[0.],[0.],[0.],[12.752862],[30.1995],37.590900000000005,12.92365693115979,2012-02-28
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[48.075798],[27.5558],[0.],[0.],[0.],[15.267424],[34.8972],29.433333333333334,12.094883699531078,2012-02-28
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[48.663498],[27.3335],[0.],[0.],[0.],[15.267424],[34.8972],36.60733333333334,12.410885471848284,2012-02-28
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[47.2946],[25.8746],[0.],[0.],[0.],[16.383638],[37.357903],95.13781666666667,17.143671498330267,2012-02-28
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[49.9721],[28.7321],[0.],[0.],[0.],[13.320954],[31.318],95.87361666666668,14.571596865449433,2012-02-28
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[48.2486],[27.5486],[0.],[0.],[0.],[13.320954],[31.318],35.41916666666667,12.195599450324409,2012-02-28
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[49.902798],[29.2028],[0.],[0.],[0.],[12.189084],[29.081],9.723733333333334,10.663038374919239,2012-02-28
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[48.2855],[28.2155],[0.],[0.],[0.],[12.189084],[29.081],31.15263333333333,11.56436549574626,2012-02-28
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[48.992],[29.102],[0.],[0.],[0.],[12.189084],[29.081],42.160666666666664,11.110269512339077,2012-02-28
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[49.199],[29.219],[0.],[0.],[0.],[12.189084],[29.081],18.337783333333334,10.684456368548483,2012-02-28
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[49.5464],[29.6564],[0.],[0.],[0.],[11.55687],[26.844],15.773266666666666,10.373676930175701,2012-02-28
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[48.0065],[27.6665],[0.],[0.],[0.],[11.55687],[26.844],15.1082,11.877348969734676,2012-02-28
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[47.9849],[28.6349],[0.],[0.],[0.],[11.915043],[29.7521],23.95535,11.151861196629918,2012-02-28
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[49.5554],[28.9454],[0.],[0.],[0.],[11.600091],[25.7255],30.12773333333333,10.99317581445893,2012-02-28
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[45.815],[26.825],[0.],[0.],[0.],[11.915043],[29.7521],45.8426,13.112729600453628,2012-02-28
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[49.1837],[30.0137],[0.],[0.],[0.],[11.634551],[29.081],34.86676666666666,10.344999262884821,2012-02-28
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[49.3367],[30.1667],[0.],[0.],[0.],[11.811699],[28.409899],48.877433333333336,10.593336221243147,2012-02-28
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[49.4897],[30.2297],[0.],[0.],[0.],[11.811699],[28.409899],30.964499999999997,10.147304794787667,2012-02-28
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[49.5527],[30.3827],[0.],[0.],[0.],[11.811699],[28.409899],10.15355,9.896473771844878,2012-02-28
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[49.6742],[30.5942],[0.],[0.],[0.],[11.634551],[26.844],13.86005,9.781073155561057,2012-02-28
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[49.6508],[30.8408],[0.],[0.],[0.],[11.634551],[26.844],12.785766666666666,9.634454082750755,2012-02-28
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[49.4087],[30.9587],[0.],[0.],[0.],[11.634551],[26.844],14.827083333333333,9.574992889787058,2012-02-28
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[49.6697],[30.9497],[0.],[0.],[0.],[11.634551],[26.844],18.154666666666667,9.596485996203867,2012-02-28
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[28.2398],[10.3298],[0.],[0.],[0.],[7.63535],[18.3434],17.282500000000002,-44.10534482935433,2017-03-12
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[28.1228],[10.212799],[0.],[0.],[0.],[7.63535],[18.3434],17.204633333333334,-42.74213397492803,2017-03-12
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[27.9446],[11.204599],[0.],[0.],[0.],[7.5197816],[19.9093],24.057333333333336,-57.86894941754053,2017-03-12
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[28.0598],[9.969801],[0.],[0.],[0.],[7.327669],[19.461899],22.594266666666666,-40.126213257162675,2017-03-12
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[26.4659],[8.915899],[0.],[0.],[0.],[7.409166],[19.461899],13.800083333333333,-31.845634332413635,2017-03-12
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[28.0067],[11.626701],[0.],[0.],[0.],[7.44622],[20.133],20.875966666666667,-68.20271522700924,2017-03-12
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[26.4659],[9.005901],[0.],[0.],[0.],[7.5695267],[21.0278],17.133216666666666,-32.40514179362207,2017-03-12
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[25.0187],[5.488699],[0.],[0.],[0.],[8.133579],[22.5937],16.380366666666667,-19.004184741466883,2017-03-12
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[21.130701],[-0.5593033],[0.],[0.],[0.],[9.908673],[26.3966],32.489133333333335,-10.938187751048172,2017-03-12
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[23.0963],[1.4062996],[0.],[0.],[0.],[9.908673],[26.3966],38.85316666666667,-12.556677168257002,2017-03-12
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[23.8172],[1.3171997],[0.],[0.],[0.],[11.908742],[23.9359],14.838283333333333,-12.750784407791024,2017-03-12
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[23.2808],[6.5408],[0.],[0.],[0.],[12.106697],[27.5151],27.09345,-21.602957522213917,2017-03-12
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[21.9587],[5.2187004],[0.],[0.],[0.],[12.106697],[27.5151],23.512816666666666,-18.369937662642755,2017-03-12
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[27.815899],[7.2959003],[0.],[0.],[0.],[9.629499],[24.8307],37.590900000000005,-23.883773613237118,2017-03-12
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[28.085001],[7.5650005],[0.],[0.],[0.],[9.629499],[24.8307],29.433333333333334,-25.03054818872785,2017-03-12
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[28.5179],[7.9979],[0.],[0.],[0.],[9.629499],[24.8307],36.60733333333334,-26.72951608598817,2017-03-12
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[26.0834],[12.853399],[0.],[0.],[0.],[10.795698],[25.949202],95.13781666666667,-137.78608894947604,2017-03-12
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[29.6852],[17.535202],[0.],[0.],[0.],[10.74226],[27.5151],95.87361666666668,49.40002187489596,2017-03-12
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[28.3046],[16.1546],[0.],[0.],[0.],[10.74226],[27.5151],35.41916666666667,75.42660873978066,2017-03-12
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[30.6869],[17.9969],[0.],[0.],[0.],[10.711936],[27.5151],9.723733333333334,40.53851327996494,2017-03-12
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[28.4099],[14.7299],[0.],[0.],[0.],[10.22189],[27.067701],31.15263333333333,222.11645658420343,2017-03-12
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[30.0371],[17.3471],[0.],[0.],[0.],[10.212095],[25.949202],42.160666666666664,48.783330601155285,2017-03-12
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[30.5573],[18.0473],[0.],[0.],[0.],[10.551908],[26.620298],18.337783333333334,40.06654837811372,2017-03-12
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[30.7364],[17.8664],[0.],[0.],[0.],[10.860399],[27.9625],15.773266666666666,41.92591501290367,2017-03-12
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[29.6591],[16.8791],[0.],[0.],[0.],[11.320634],[26.1729],15.1082,56.291113947688125,2017-03-12
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[28.8185],[16.4885],[0.],[0.],[0.],[11.16933],[27.5151],23.95535,65.18187255816686,2017-03-12
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[31.4024],[18.6224],[0.],[0.],[0.],[11.320634],[26.1729],30.12773333333333,35.20044718875689,2017-03-12
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[26.6072],[14.277201],[0.],[0.],[0.],[11.16933],[27.5151],45.8426,584.8952624460545,2017-03-12
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[31.1765],[18.7565],[0.],[0.],[0.],[11.305152],[28.6336],34.86676666666666,34.287316510790994,2017-03-12
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[32.0027],[19.1327],[0.],[0.],[0.],[11.908742],[29.528399],48.877433333333336,32.135074369927594,2017-03-12
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[32.2844],[18.964401],[0.],[0.],[0.],[12.624689],[28.6336],30.964499999999997,32.797938725470715,2017-03-12
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[32.3546],[19.034601],[0.],[0.],[0.],[12.624689],[28.6336],10.15355,32.18531894403236,2017-03-12
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[32.1044],[18.784399],[0.],[0.],[0.],[12.93017],[28.8573],13.86005,33.878678107719274,2017-03-12
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[31.991],[19.031],[0.],[0.],[0.],[12.93017],[27.738798],12.785766666666666,32.21531509288797,2017-03-12
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[31.7255],[19.755499],[0.],[0.],[0.],[12.046614],[28.8573],14.827083333333333,28.169369264739586,2017-03-12
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[31.6067],[20.1767],[0.],[0.],[0.],[12.015418],[28.409899],18.154666666666667,26.266389119087208,2017-03-12
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[78.8666],[62.846596],[0.2],[0.2],[0.],[16.21169],[33.555],17.282500000000002,3.3578103897379794,2016-10-18
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[78.6983],[62.768303],[0.1],[0.1],[0.],[15.36381],[33.7787],17.204633333333334,3.3590416282437636,2016-10-18
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[78.8216],[63.1616],[0.1],[0.1],[0.],[15.36381],[33.7787],24.057333333333336,3.3823043767922982,2016-10-18
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[78.4751],[62.8151],[0.],[0.],[0.],[15.36381],[34.2261],22.594266666666666,3.388957655770597,2016-10-18
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[77.3159],[61.8359],[0.],[0.],[0.],[15.38334],[34.6735],13.800083333333333,3.404985777399325,2016-10-18
